2013-01-02,4.476190476190476,78.4328,-2.8677150786309045,-1.2629920135453543
2013-01-03,4.3478260869565215,77.4422,-0.8620689655172269,-2.7846574606609757
2013-01-04,4.310344827586207,75.2857,-7.200000000000008,-0.5882923317442871
2013-01-07,4.0,74.8428,-5.000000000000004,0.26923097478983954
2013-01-08,3.8,75.0443,9.022556390977458,-1.5629434880464108
2013-01-09,4.142857142857143,73.8714,7.011494252873559,1.239586632986516
2013-01-10,4.433333333333334,74.7871,-7.2681704260651765,-0.6132073579534304
2013-01-11,4.111111111111111,74.3285,2.636783124588017,-3.5652542429889014
2013-01-14,4.219512195121951,71.6785,-1.2524084778420015,-3.154920931660114
2013-01-15,4.166666666666667,69.4171,-1.818181818181827,4.150850438868808
2013-01-16,4.090909090909091,72.2985,1.3991769547325066,-0.6737345864713625
2013-01-17,4.148148148148148,71.8114,9.116541353383461,-0.5332022492250623
2013-01-18,4.526315789473684,71.4285,-6.32558139534883,0.9541009541009537
2013-01-22,4.24,72.11,-10.787530762920433,1.8295659409235867
2013-01-23,3.782608695652174,73.4293,7.006020799124245,-12.355013598114098
2013-01-24,4.0476190476190474,64.3571,8.70588235294119,-2.3573156652490543
2013-01-25,4.4,62.84,3.5353535353535226,2.2619350732017685
2013-01-28,4.555555555555555,64.2614,-13.658536585365853,1.876242970118932
2013-01-29,3.933333333333333,65.4671,12.399643175735967,-0.3142036228884544
2013-01-30,4.421052631578948,65.2614,-0.33482142857143804,-0.2932820932434817
2013-01-31,4.40625,65.07,6.382978723404255,-0.4106347010911147
2013-02-01,4.6875,64.8028,-13.086419753086412,-2.4918676353490934
2013-02-04,4.074074074074074,63.188,14.06417112299465,3.51063493068304
2013-02-05,4.647058823529412,65.4063,-15.88032220943614,-0.10794067238171076
2013-02-06,3.909090909090909,65.3357,11.402850712678159,2.3768016566746724
2013-02-07,4.354838709677419,66.8886,-6.939571150097466,1.443743776966476
2013-02-08,4.052631578947368,67.8543,9.429700734048572,1.0420857631719893
