"date","close","volume","open","high","low"
"2014/03/21","1.1000","58324.0000","1.0900","1.1000","1.0900"
"2014/03/20","1.0900","30541.0000","1.0700","1.0900","1.0700"
"2014/03/19","1.1100","26000.0000","1.0900","1.1100","1.0900"
"2014/03/18","1.0700","1261990.0000","1.0760","1.0900","1.0700"
"2014/03/17","1.0700","10375.0000","1.0700","1.0900","1.0700"
"2014/03/14","1.0700","6434.0000","1.0600","1.0700","1.0600"
"2014/03/13","1.0670","2032893.0000","1.0900","1.0900","1.0600"
"2014/03/12","1.0900","22325.0000","1.0800","1.1000","1.0800"
"2014/03/11","1.0900","216887.0000","1.0900","1.1000","1.0900"
"2014/03/10","1.0700","37610.0000","1.0700","1.0700","1.0500"
"2014/03/07","1.0800","5515.0000","1.0770","1.0800","1.0700"
"2014/03/06","1.0780","21238.0000","1.0800","1.0800","1.0700"
"2014/03/05","1.0600","136969.0000","1.0700","1.0700","1.0600"
"2014/03/04","1.0900","67051.0000","1.0720","1.0900","1.0700"
"2014/03/03","1.0700","136795.0000","1.0900","1.0900","1.0700"
"2014/02/28","1.0690","92892.0000","1.0800","1.1100","1.0690"
"2014/02/27","1.0800","79933.0000","1.0500","1.0800","1.0500"
"2014/02/26","1.0200","70405.0000","1.0200","1.0200","1.0000"
"2014/02/25","1.0000","122192.0000","1.0100","1.0100","0.9950"
"2014/02/24","1.0300","72005.0000","1.0199","1.0300","0.9957"
"2014/02/21","1.0200","98420.0000","1.0300","1.0500","1.0190"
"2014/02/20","1.0500","242523.0000","1.0100","1.0600","1.0100"
"2014/02/19","1.1000","32636.0000","1.1100","1.1100","1.1000"
"2014/02/18","1.1000","109285.0000","1.1300","1.1300","1.1000"
"2014/02/14","1.1300","35315.0000","1.1399","1.1400","1.1200"
"2014/02/13","1.1300","144038.0000","1.1300","1.1300","1.1200"
"2014/02/12","1.1300","177210.0000","1.1399","1.1400","1.1200"
"2014/02/11","1.1200","448838.0000","1.1200","1.1300","1.1100"
"2014/02/10","1.1300","95608.0000","1.1000","1.1300","1.1000"
"2014/02/07","1.1100","823269.0000","1.1000","1.1100","1.0800"
"2014/02/06","1.1300","1019049.0000","1.0900","1.1400","1.0800"
"2014/02/05","1.1200","442572.0000","1.1000","1.1200","1.1000"
"2014/02/04","1.1300","713997.0000","1.1199","1.1300","1.1000"
"2014/02/03","1.2800","123067.0000","1.3400","1.3400","1.2700"
"2014/01/31","1.3480","57248.0000","1.3300","1.3500","1.3200"
"2014/01/30","1.3500","182282.0000","1.3599","1.3700","1.3400"
"2014/01/29","1.3940","38253.0000","1.4000","1.4100","1.3800"
"2014/01/28","1.3500","336830.0000","1.3400","1.3600","1.3400"
"2014/01/27","1.2700","861457.0000","1.3000","1.3000","1.2700"
"2014/01/24","1.3300","291905.0000","1.3600","1.3600","1.3200"
"2014/01/23","1.3870","141456.0000","1.3399","1.3900","1.3370"
"2014/01/22","1.3400","22800.0000","1.3399","1.3400","1.3370"
